,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
13,미국,Arizona State University,"The contribution of the university to achieve peace, justice and strong institutions is best illustrated by the number of signed MoU (with national and global NGOs), the organization of national events, and hosting of forums and dialogues. Forums, dialogue sessions and workshops are held regularly with the objective to provide general education and up-to-date knowledge and expertise to policy/law-makers.","평화, 정의, 강력한 기관을 달성하기 위한 대학의 기여는 국가 및 세계 NGO와 체결한 MoU의 수, 국가 행사 조직, 포럼 및 대화 개최로 가장 잘 드러난다. 정책/법률가에게 일반 교육과 최신 지식과 전문지식을 제공하기 위한 목적으로 포럼, 대화 세션 및 워크숍이 정기적으로 열린다.","평화, 정의 및 강력한 기관을 달성하기위한 대학의 공헌은 서명 된 MOU (국가 및 글로벌 NGO)의 수, 국가 행사 조직, 포럼 및 대화의 호스팅으로 가장 잘 설명됩니다.포럼, 대화 세션 및 워크샵은 정책/법률 제작자에게 일반 교육 및 최신 지식 및 전문 지식을 제공하기 위해 정기적으로 개최됩니다.", 대화 세션 및 워크샵은 정책/법률 제작자에게 일반 교육 및 최신 지식 및 전문 지식을 제공하기 위해 정기적으로 개최됩니다.,16,4
166,오스트레일리아,University of Sydney,"A student voice
Master of Sustainability graduate Madeline Combe described why she thinks SDG16 is important: “The
justice piece really comes in so strongly when we look at maybe the cost of decarbonising we constantly
think about staying within our planetary boundaries and preserving the resources we need to survive and
ultimately that transition has to be sensitive to rising inequalities and social justice. People are important,
we’re trying to save the planet for people. You cannot have climate justice without social justice.”","학생 목소리
Madeline Combe는 SDG16이 중요하다고 생각하는 이유를 다음과 같이 설명했습니다.
우리가 탈탄소의 비용을 볼 때 정의의 조각은 정말로 매우 강하게 다가온다.
지구의 경계에 머무르며 우리가 생존하기 위해 필요한 자원을 보존하는 것에 대해 생각하라.
궁극적으로 그러한 전환은 증가하는 불평등과 사회 정의에 민감해야 한다. 사람도 중요하지만
우리는 사람들을 위해 지구를 구하려고 노력하고 있습니다. 사회 정의 없이는 기후 정의를 가질 수 없습니다.""",Sustainability의 학생 음성 마스터 졸업생 Madeline Combe는 SDG16이 중요하다고 생각하는 이유를 설명했습니다.“법무부는 우리가 행성 경계 내에 머무르고 필요한 자원을 보존하는 것에 대해 끊임없이 생각하는 탈탄 비용을 볼 때 실제로 매우 강력하게옵니다.생존하고 궁극적으로 그 전환은 불평등과 사회 정의 증가에 민감해야합니다.사람들은 중요합니다. 우리는 사람들을 위해 지구를 구하려고 노력하고 있습니다.사회 정의 없이는 기후 정의를 가질 수 없습니다.”, 정의 없이는 기후 정의를 가질 수 없습니다,16,4
113,뉴질랜드,University of Cantebury,"Bachelor of Criminal Justice / The Bachelor of Criminal Justice degree is the first of its kind in Aotearoa. Programme Director Dr Jarrod Gilbert sets the strategic direction for the degree. The degree provides the only comprehensive grounding in the New Zealand criminal justice system. It is open to all students with entry to university, and it is also possible to study towards the degree while working in this field. The degree can lead to careers in law enforcement, corrections, offender rehabilitation, working with young offenders, criminal law, security and border control. Graduates will have an edge in the crime and justice job markets, which are areas of growing national need and international specialisation.","형사사법학사

형사사법학사 학위는 아오테아로아 최초의 학위이다. 프로그램 디렉터 Jarrod Gilbert 박사는 학위를 위한 전략적 방향을 설정합니다. 이 학위는 뉴질랜드 형사사법제도에 대한 유일한 포괄적인 근거를 제공한다. 대학진학이 가능한 모든 학생에게 개방되어 있으며, 이 분야에서 활동하면서 학위를 향한 공부도 가능하다. 그 학위는 법 집행, 교정, 범죄자 갱생, 젊은 범죄자들과 일하는 것, 형법, 보안, 국경 통제 분야에서 경력을 쌓을 수 있다. 졸업생들은 증가하는 국가적 요구와 국제적 전문 분야인 범죄와 정의 직업 시장에서 우위를 점할 것이다.","형사 사법 학사 / 형사 사법 학사 학위는 Aotearoa에서 처음입니다.프로그램 디렉터 Jarrod Gilbert 박사는 학위의 전략적 방향을 설정합니다.이 학위는 뉴질랜드 형사 사법 시스템에서 유일한 포괄적 인 근거를 제공합니다.대학 입학을 가진 모든 학생들에게 개방적이며,이 분야에서 일하는 동안 학위를 향해 공부할 수도 있습니다.학위는 법 집행, 교정, 범죄자 재활, 젊은 범죄자와의 협력, 형법, 보안 및 국경 통제의 경력으로 이어질 수 있습니다.졸업생들은 국가의 필요와 국제 전문화의 영역 인 범죄 및 사법 구인 시장에서 우위를 점할 것입니다."," 법 집행, 교정, 범죄자 재활, 젊은 범죄자와의 협력, 형법, 보안 및 국경 통제의 경력으로 이어질 수 있습니다",16,4
202,호주,Victoria University,"The group’s research informs the state
and national government, local
councils and evaluation of policing
processes for early intervention,
diversion from extremism and
countering militancy.","그 단체의 연구는 국가에 알려준다.
그리고 국가 정부, 지역
치안 유지에 관한 평의회 및 평가
조기 개입을 위한 프로세스,
과격주의로부터의 전환.
호전성에 대항","이 그룹의 연구는 주 및 국가 정부, 지방 협의회, 조기 개입, 극단주의에서의 전환 및 무장 세력에 대한 정책 과정 평가를 알려줍니다.","이 그룹의 연구는 주 및 국가 정부, 지방 협의회, 조기 개입, 극단주의에서의 전환 및 무장 세력에 대한 정책 과정 평가를 알려줍니다.",16,4
182,파키스탄,National University of Sciences & Technology,"NUST launches Law Program
NUST established the Department of Law in Fall 2020 in fulfilling its commitment to creating
professionals and future leadership of the country. The academic program is adopted keeping
in view the needs of the society and the national and international legal systems. The teaching
methodology is designed to enable students to acquire professional skills and enhance their
capacity of Legal Analysis, Legal Research and Writing, Legal Problem Solving, Client Services
and Professional Responsibility.","NUST, 법학 프로그램 시작
NUST는 2020년 가을에 법학과를 설립하여, 이 학과를 설립하였다.
그 나라의 전문가들과 미래의 지도자들 학술 프로그램은 다음과 같이 채택된다.
사회의 요구와 국내 및 국제 법률 시스템을 살펴봅니다. 가르침
방법론은 학생들이 전문적인 기술을 습득하고 그들의 능력을 향상할 수 있도록 하기 위해 고안되었다.
법률 분석, 법률 연구 및 작성, 법률 문제 해결, 고객 서비스 역량
전문적 책임감(Professional Responsibility.","Nust를 시작하여 법률 프로그램 Nust는 2020 년 가을 법과를 설립하여 전문가와 미래의 국가 리더십을 창출하겠다는 약속을 이행하기 위해 설립되었습니다.학업 프로그램은 사회와 국내 및 국제 법률 시스템의 요구를 고려하여 채택됩니다.교육 방법론은 학생들이 전문적인 기술을 습득하고 법률 분석, 법률 연구 및 작문, 법적 문제 해결, 고객 서비스 및 전문적인 책임을 향상시킬 수 있도록 설계되었습니다.", 프로그램은 사회와 국내 및 국제 법률 시스템의 요구를 고려하여 채택됩니다,16,4
229,인도네시아,IPB University,"This course discusses the history of
the development of economic thought,
institutional definitions, the urgency of
institutional economics. Also discussed are
transaction costs, types of institutions
(formal and informal), institutional
enforcement; theory of institutional
change and its impact on economic
performance; institutional system and
social order, property rights, property
rights regime, contractual, collective
action, and social capital; all in the context
of natural resource and environmental
management","이 과정은 의 역사에 대해 논한다.
경제사상의 발달,
제도적 정의, 긴급성
제도 경제학 또한 논의된 내용은 다음과 같다.
거래 비용, 기관 유형
(비공식 및 비공식), 제도적
제도론
변화와 그것이 경제에 미치는 영향
성과; 제도적 시스템 및
사회질서, 재산권, 재산
권리제도, 계약, 집단
행동, 그리고 사회적 자본; 이 모든 것은 문맥에 있다.
천연자원과 환경의
관리","이 과정은 경제 사고의 발전, 제도적 정의, 제도적 경제의 시급성의 역사에 대해 논의합니다.또한 거래 비용, 기관 유형 (공식 및 비공식), 제도적 집행이 논의된다.제도적 변화 이론과 경제 성과에 미치는 영향;제도 시스템 및 사회 질서, 재산권, 재산권 체제, 계약, 집단 행동 및 사회적 자본;천연 자원 및 환경 관리의 맥락에서"," 거래 비용, 기관 유형 (공식 및 비공식), 제도적 집행이 논의된다",16,4
344,영국,University of East Anglia,"Student Activity and Learning
Teaching
A range of our courses and modules promote peaceful and inclusive societies. Our law course offers modules on Human Rights and Policing, International Security, Wars and Humanitarian Crisis and Criminology","학생 활동 및 학습
티칭
우리의 다양한 과정과 모듈은 평화롭고 포괄적인 사회를 촉진한다. 우리의 법 과정은 인권과 치안, 국제 안보, 전쟁과 인도주의적 위기 그리고 범죄학에 대한 모듈을 제공한다.","학생 활동과 학습 학습 다양한 과정과 모듈의 범위가 평화 롭고 포괄적 인 사회를 장려합니다.우리의 법률 과정은 인권 및 정책, 국제 안보, 전쟁 및 인도주의 위기 및 범죄에 관한 모듈을 제공합니다."," 법률 과정은 인권 및 정책, 국제 안보, 전쟁 및 인도주의 위기 및 범죄에 관한 모듈을 제공합니다.",16,4
165,오스트레일리아,University of Sydney,"Publications
125More than 75 researchers research inequalities and
solutions to those complex challenges across at
least six faculties and schools.
– The Sydney Social Justice Network aims to foster
knowledge for social change.
– The Sydney Environment Institute has a Justice
research stream.
– The Sydney Law School has a research focus on
justice, legal process and the profession.
– A graduate of the Department of Peace and
Conflict Studies counters violent extremism in
communities.","출판물
125 75명 이상의 연구자들이 불평등을 연구하고 있다.
복잡한 과제에 대한 솔루션:
최소 6개의 학부와 학교
– 시드니 사회정의 네트워크는 양성을 목표로 한다.
사회 변화에 대한 지식
– 시드니 환경 연구소는 정의를 가지고 있다.
연구 흐름
– 시드니 로스쿨은 다음과 같은 연구에 중점을 두고 있다.
정의, 법적 절차 그리고 직업.
– 평화학과를 졸업하고
분쟁연구는 과격한 극단주의에 대항한다.
지역 사회","125 명 이상의 연구원은 75 명 이상의 연구원들이 최소한 6 개의 교수진과 학교에서 이러한 복잡한 도전에 대한 불평등과 해결책을 연구합니다.- 시드니 사회 정의 네트워크는 사회 변화에 대한 지식을 키우는 것을 목표로합니다.- 시드니 환경 연구소에는 정의 연구 흐름이 있습니다.- 시드니 로스쿨은 정의, 법적 절차 및 직업에 중점을 둡니다.- 평화 및 갈등 연구부 졸업생은 지역 사회의 폭력 극단주의를 반박합니다.", 시드니 사회 정의 네트워크는 사회 변화에 대한 지식을 키우는 것을 목표로합니다,16,4
242,호주,Griffith,"DISRUPTING VIOLENCE BECAON The Disrupting Violence Beacon launched in 2021, led by Griffith Law School and the School of Health Sciences and Social Work. The Beacon will focus on three main themes: understanding violence, translating research outcomes into policy and practice, and access to justice. Beacon researchers will examine how the cycle of violence impacts and interacts with factors such structural disadvantage and discrimination, and focus on issues of gender, race, conflict, and human security in both national and international contexts.","Drupdating Violity Beacon은 그리피스 로스쿨과 보건과학사회공학과가 이끄는 2021년에 출범했다. 비콘은 폭력의 이해, 연구 결과를 정책과 실천으로 옮기기, 정의의 접근이라는 세 가지 주요 주제에 초점을 맞출 것이다. 비콘 연구자들은 폭력의 주기가 구조적 불이익과 차별과 같은 요소들에 어떻게 영향을 주고 상호 작용하는지를 조사하고, 국가 및 국제적 맥락 모두에서 성별, 인종, 갈등, 그리고 인간 안보의 문제에 초점을 맞출 것이다.","폭력을 방해하고 2021 년 Griffith Law School과 School of Health Sciences and Social Work가 이끄는 2021 년에 시작된 폭력 비콘이 시작되었습니다.비콘은 폭력 이해, 연구 결과를 정책과 실천으로 번역하고 정의에 대한 접근의 세 가지 주요 주제에 중점을 둘 것입니다.Beacon 연구원들은 폭력의주기가 그러한 구조적 단점과 차별 요인과 어떻게 영향을 미치고 상호 작용하는지 조사하고 국내 및 국제 상황에서 성별, 인종, 갈등 및 인간 안보 문제에 초점을 맞추는 방법을 조사 할 것입니다."," 폭력 이해, 연구 결과를 정책과 실천으로 번역하고 정의에 대한 접근의 세 가지 주요 주제에 중점을 둘 것입니다",16,4
240,캐나다,University of Manitoba,"Arthur V. Mauro Centre for Peace and Justice
The Arthur V. Mauro Centre for Peace & Justice at
St. Paul’s College is dedicated to the advancement
of human rights, conflict resolution, global
citizenship, peace, and social justice through
research, education, and outreach. The Centre is
also interested in the role of the Abrahamic religions
of Judaism, Christianity, and Islam in pointing
ways for people to live in peace and harmony in
a post-modern world. The Centre is home to the
University of Manitoba’s Ph.D. Program and Joint
MA Program (University of Winnipeg) in Peace and
Conflict Studies, which seeks to prepare leaders in
a multiplicity of contexts who make a difference
locally, nationally, and globally.","아서 V. 마우로 평화 정의 센터
아서 V. 마우로 평화 정의 센터
세인트 폴 대학은 진보에 전념하고 있다.
인권, 분쟁 해결, 글로벌
을 통한 시민권, 평화, 사회정의
연구, 교육, 그리고 봉사활동. 센터는
또한 아브라함 종교의 역할에 관심이 있다.
유대교, 기독교, 이슬람교에서 지적하는
사람들이 평화롭고 조화롭게 살 수 있는 방법들
포스트모던 세계 그 센터는 의 본거지이다.
매니토바 대학교 박사과정 프로그램 및 조인트
평화 속의 MA 프로그램 (위니펙 대학교)과
갈등 연구, 지도자들을 준비시키기 위해 노력합니다.
변화를 일으키는 여러 가지 상황
지역적, 국가적, 그리고 세계적으로.","Arthur V. Mauro 평화 및 정의 센터 St. Paul 's College의 Arthur V. Mauro 평화 및 정의 센터 센터 인권, 갈등 해결, 세계 시민권, 평화 및 사회 정의를 통해 연구, 교육 및 사회 정의의 발전에 전념하고 있습니다.지원 활동.이 센터는 또한 사람들이 포스트 모던 세계에서 평화와 조화를 이루는 방법을 지적하는 데있어 유대교, 기독교 및 이슬람의 아브라함 종교의 역할에 관심이 있습니다.이 센터는 매니토바 대학교 박사의 본거지입니다.평화 및 갈등 연구 분야의 프로그램 및 공동 MA 프로그램 (University of Winnipeg)은 지역, 전국적, 전 세계적으로 차이를 만드는 다수의 맥락에서 리더를 준비하려고합니다."," 센터는 또한 사람들이 포스트 모던 세계에서 평화와 조화를 이루는 방법을 지적하는 데있어 유대교, 기독교 및 이슬람의 아브라함 종교의 역할에 관심이 있습니다",16,4
215,미국,The University of Texas at Dallas,"Peace, Justice, and Strong Institutions Locally
The Dallas area has taken several steps towards the accomplishment of Sustainable Development Goal 16. In 2019, State Representative Eric Johnson announced he would take anti-corruption action in Dallas government. The Refugee Services of Texas also opened an office in 1978 in DFW to help refugee populations in North Texas. Several nonprofits have also opened in the Dallas area to promote peace and equal access to Justice for all Texans.","지역의 평화, 정의, 강력한 제도
댈러스 지역은 지속 가능한 개발 목표 16의 달성을 위해 여러 단계를 밟았다. 2019년, 주 하원의원 에릭 존슨은 댈러스 정부에서 반부패 조치를 취할 것이라고 발표했다. 텍사스주 난민국은 1978년 북부 텍사스의 난민 인구를 돕기 위해 DFW에 사무실을 열었다. 댈러스 지역에도 몇몇 비영리 단체들이 문을 열어 모든 텍사스 인들에게 평화와 평등한 사법 접근을 촉진시켰다.","평화, 정의 및 강력한 기관은 댈러스 지역은 지속 가능한 개발 목표 달성을 향해 몇 가지 조치를 취했습니다.텍사스의 난민 서비스는 1978 년 DFW에서 노스 텍사스의 난민 인구를 돕기 위해 사무실을 개설했습니다.달라스 지역에 몇몇 비영리 단체가 문을 열어 모든 텍사스 사람들을위한 평화와 정의에 대한 평등 한 접근을 장려했습니다.", 지역에 몇몇 비영리 단체가 문을 열어 모든 텍사스 사람들을위한 평화와 정의에 대한 평등 한 접근을 장려했습니다.,16,4
163,오스트레일리아,University of Sydney,"This goal promotes peaceful and inclusive societies with access to justice for all. The focus is to reduce violence
and discrimination, combat corruption, and deliver justice to enable people to contribute to the decisions that
impact their lives. Key to this goal is the reduction of violence against children, as half of the world’s children
experience violence every year. Australia ranks well as a peaceful country, but domestic violence and the
rights of Aboriginal and Torres Strait Islander people has room for improvement.
The Faculty of Arts and Social Sciences recently released new research themes, including one on a
posthuman reconceptualization of justice via a multispecies lens. The Faculty also has a Department of Peace
and Conflict Studies that is dedicated to education and research that promotes peace with justice.","이 목표는 모두를 위한 정의에 접근할 수 있는 평화롭고 포괄적인 사회를 촉진한다. 초점은 폭력을 줄이는 것이다.
그리고 차별, 부패와 싸우고 정의를 전달하여 사람들이 다음 결정에 기여할 수 있도록 합니다.
그들의 삶에 영향을 끼치다 이 목표의 핵심은 전 세계 어린이의 절반인 어린이들에 대한 폭력을 줄이는 것이다.
해마다 폭행을 당하다 호주는 평화로운 나라로서 잘 순위를 매긴다. 그러나 가정폭력과
원주민과 토레스 해협 섬사람들의 권리는 개선의 여지가 있다.
예술사회과학대학은 최근에 새로운 연구 주제를 발표했습니다.
다종다양한 렌즈를 통한 정의에 대한 인간의 사후 개념화 또한 교수진에는 평화부가 있다.
그리고 정의와 함께 평화를 촉진하는 교육과 연구에 전념하는 갈등 연구.","이 목표는 평화 롭고 포괄적 인 사회를 모든 사람을위한 정의에 접근 할 수 있습니다.초점은 폭력과 차별을 줄이고, 부패와 싸우고, 정의를 전달하여 사람들이 자신의 삶에 영향을 미치는 결정에 기여할 수 있도록하는 것입니다.이 목표의 핵심은 전 세계 어린이의 절반이 매년 폭력을 경험하기 때문에 어린이에 대한 폭력 감소입니다.호주는 평화로운 나라로 선정되지만 가정 폭력과 원주민과 토레스 해협 섬 주민의 권리는 개선의 여지가 있습니다.예술 및 사회 과학 학부는 최근 다종 렌즈를 통해 정의의 사법 개념화를 포함하여 새로운 연구 주제를 발표했습니다.교수진은 또한 정의와의 평화를 촉진하는 교육 및 연구에 전념하는 평화 및 갈등 연구부를 보유하고 있습니다.", 또한 정의와의 평화를 촉진하는 교육 및 연구에 전념하는 평화 및 갈등 연구부를 보유하고 있습니다.,16,4
261,핀란드,University of Eastern Finland,"The research group on the State and
Development Possibilities of Mediation
in Finland (SUSTIMA) studies
the current state and future possible
development needs and possibilities
of mediation in Finland. The main
goal of the project is to map the current
state and future possibilities of
mediation and alternative forms of
conflict resolution in Finland.","주정부 연구 그룹 및
조정의 발전 가능성
핀란드 (SUSTIMA) 연구
가능한 현재와 미래
개발의 필요성과 가능성
핀란드 중재에 관한. 메인
프로젝트의 목표는 현재를 매핑하는 것이다.
의 가능성과 미래의 가능성
의 조정 및 대체 형식
핀란드의 분쟁 해결",핀란드 (SUSTIMA)의 국가 및 개발 가능성에 관한 연구 그룹은 현재 상태와 미래의 가능한 개발 요구와 핀란드의 중재 가능성을 연구합니다.이 프로젝트의 주요 목표는 핀란드에서 현재 상태와 미래 중재 가능성과 대체 형태의 갈등 해결 가능성을 매핑하는 것입니다., 프로젝트의 주요 목표는 핀란드에서 현재 상태와 미래 중재 가능성과 대체 형태의 갈등 해결 가능성을 매핑하는 것입니다.,16,4
328,캐나다,Brock University,"HUMAN RIGHTS REDRESS PROJECT
The REDress Project is an annual awareness initiative to bring to light missing and murdered Indigenous women, girls, and members of the 2SLGTBQQIA (Two-Sprit, Lesbian, Gay, Trans, Bisexual, Queer, Questioning, Intersex and Asexual) community. Every year Brock has encouraged people to hang red dresses in its trees to spread awareness. This year we were unable to hang dresses at the school, but a series of virtual events partnered with Niagara College made the tradition hang strong as well as the encouragement to hang red dresses in neighbourhood windows or outside.","인권 구제 프로젝트
REDres 프로젝트는 실종되고 살해된 원주민 여성, 소녀 및 2SLGTBQQ 멤버를 밝히기 위한 연례 인식 이니셔티브입니다.IA(투 스피릿, 레즈비언, 게이, 트랜스, 양성애자, 퀴어, 질문, 인터섹스 및 무성애자) 커뮤니티. 매년 브록은 사람들에게 인식을 확산시키기 위해 나무에 빨간 드레스를 걸도록 장려해왔다. 올해 우리는 학교에서 드레스를 걸 수 없었지만 나이아가라 대학과 제휴한 일련의 가상 행사들은 이웃집 창문이나 밖에 빨간 드레스를 걸도록 장려할 뿐만 아니라 전통을 강하게 만들었다.","인권 침해 프로젝트 Redress Project는 연례 인식 이니셔티브로, 2SLGTBQQIA (2SPRIT, 레즈비언, 게이, 양성애자, 퀴어, 질문, intersex and sexual)의 2SLGTBQQIA (2SPRIT, 레즈비언, 게이, 트랜스, 양성애자, 퀴어)의 회원을 조명하고 살해당한 토착 여성, 소녀 및 회원을 가져 오는 연례 인식 이니셔티브입니다.지역 사회.매년 Brock은 사람들이 나무에 빨간 드레스를 걸어 인식을 퍼 뜨리도록 격려했습니다.올해 우리는 학교에서 드레스를 걸 수 없었지만 나이아가라 대학과 파트너 관계를 맺은 일련의 가상 행사는 전통을 강하게 만들었고, 이웃 창문이나 외부에서 빨간 드레스를 걸도록 격려했습니다."," 우리는 학교에서 드레스를 걸 수 없었지만 나이아가라 대학과 파트너 관계를 맺은 일련의 가상 행사는 전통을 강하게 만들었고, 이웃 창문이나 외부에서 빨간 드레스를 걸도록 격려했습니다.",16,4
