,제목,내용
795,"색소포니스트 심삼종 교수, 애지헌에서 색소폰 연주회 진행",색소폰 연주 중인 심삼종 교수색소포니스트 심삼종 교수는 11월 13일 애지헌에서 색소폰 연주회를 진행했다.이날 연주회에는 채플 수업을 듣는 학생 70여 명이 참관했다.이날 심삼종 교수는 “Oh Happy Day”를 연주했다. 가사 연주와 함께 가사 설명을 덧붙여 곡에 대한 이해를 도왔다. 또한 “그 사랑”과 “You Raised Me Up”을 연주했다. 특히 “You Raised Me Up”은 찬송가처럼 개사하여 학생들과 함께 부르며 연주하였다.심삼종 교수는 “내가 바쁜 음악가의 삶을 살 수 있는 것은 하느님을 만났기에 가능하다고 생각한다. 이번 연주회를 통해 좋은 곡을 선사할 수 있어 기쁘다. 앞으로 최선을 다해 살고자 한다”라고 말했다.심삼종 교수는 현재 한양대학교 음악대학 관현악과 교수로 재직하고 있다.
796,진로와 취업을 고민해 보는 ‘쳡쳡산중’ 진행,"쳡쳡산중 부스들 모습그림상담 프로그램퍼스널컬러 체험쳡쳡푸드연계융합전공 홍보 부스쳡쳡면접관세종대는 11월 6일 운동장에서 연계 융합 전공 박람회 ‘쳡쳡산중’을 진행했다.쳡쳡산중은 세종대 총학생회와 대학혁신지원사업추진단이 협력한 행사로 재학생들의 진로 결정에 도움을 주기 위해 마련됐다. 이번 행사는 그림상담, 퍼스널컬러, 쳡쳡면접관 등 총 8개의 부스를 설치해 진행하였다."
797,"자연과학대학, 제7회 학술제 성공적 마무리","자연과학대학 학술제 모습자연과학대학은 11월 5일 광개토관에서 제7회 자연과학대학 학술제를 성공적으로 마무리했다.이번 학술제는 자연과학과 관련된 자유주제로 진행됐으며, 총 8팀이 발표의 기회를 얻었다. 각 팀들은 5분 동안의 발표가 끝난 후에 각자의 포스터 영역에서 학술제 참석자의 질의응답을 받았다.(왼쪽부터) 대상을 수상한 류호석(물리천문학과·17), 홍진영(수학통계학부·16) 학생대상은 류호석 학생과 홍진영 학생이 차지했다. 두 학생은 ‘택시 기하학에서 정의된 도형을 파이썬으로 구현하기’에 대해 발표했다. 두 학생은 택시 기하학을 수학자 민코프스키가 고안한 새로운 거리 함수에 이용했다. 또한 파이썬의 3차원 라이브러리를 이용해 구와 타원체를 가시화했다.대상을 수상한 홍진영(수학통계학부·16) 학생은 “많은 훌륭한 참가팀들 속에서 대상이라는 큰상을 받게 되어 너무 영광이다. 앞으로도 더 발전하는 자연대 학술제가 되었으면 좋겠다”고 말했다."
798,"세종대 디자인이노베이션 전공, 졸업전시회 ‘Credit Cookie’ 진행","디자인이노베이션 전공 졸업전시를 관람하는 학생들세종대 디자인이노베이션 전공은 10월 31일부터 11월 7일까지 세종아트갤러리에서 ‘2019 디자인이노베이션전공 졸업전시회’를 성황리에 마무리했다.이번 전시회는 'Credit Cookie'라는 타이틀을 갖고 진행했다. Credit Cookie는 졸업 이후 학생들의 삶이 영화 본편이 끝나고 시작되는 유쾌한 쿠키영상 같으면 좋겠다는 생각을 표현했다.이번 전시는 총 41명의 학생들이 참여했으며, 90여 개의 작품을 선보였다. 학생들은 4년간 공부해온 실력을 바탕으로 각자 개성 넘치는 작품들을 내놓았다. 산업통상자원부장관상을 수상한 김보령(디자인이노베이션전공·15) 학생 작품 ‘세결’특히, 이번 전시에는 제54회 대한민국디자인전람회에서 산업통상자원부장관상을 수상한 김보령(디자인이노베이션전공·15) 학생의 수상작 ‘세결’이 전시돼 이목을 끌었다. 또한 전시작품 중 고승관(디자인이노베이션전공·12), 노승호(디자인이노베이션전공·12) 학생의 작품은 네오정보시스템과 산학협력으로 프로젝트를 진행한 작품이다.이번 전시를 총괄한 심아연(디자인이노베이션 전공·15) 학생은 “1년 동안 준비한 졸업전시가 성공적으로 마무리되어 너무 뜻 깊다. 지도해주신 전임 교수님들과 보러 와주신 모든 분들께 감사하다”고 말했다."
799,"경영전문대학원, FC MBA 석사과정 입학설명회 개최",FC MBA 입학설명회 포스터경영전문대학원은 11월 20일 세종대 광개토관 431호에서 FC MBA 입학설명회를 개최한다. 이번 설명회는 10 minutes relay speech 형식으로 졸업한 FC MBA 동문들이 나와 대학원의 커리큘럼과 졸업 후 미래 전망에 대해 전한다.설명회는 11월 20일 수요일 오후 6시 30분에 진행된다.참여는 FC MBA 석사 과정에 관심 있는 사람 누구나 가능하다.자세한 내용은 경영전문대학교 교학과(02-3408-4478)와 이성훈 주임교수(02-3408-4198)에게 문의하면 된다.
800,"세종대 인문과학대학, ‘제7회 人 - SOMNIA 학술제’ 진행","‘제7회 人 - SOMNIA 학술제’에서 박강호 학생이 주제 발표를 하고 있다세종대 인문과학대 ‘제7회 人 - SOMNIA 학술제’가 11월 5일 세종대 대양 AI 센터에서 성황리에 마쳤다.이번 학술제의 주제는 ‘21c 인문학 르네상스’이었다. 인문과학대 교수진과 학생 100여 명이 참가하여 현대사회에서 재조명되는 인문학 주제들을 논의하는 시간을 가졌다.행사는 ‘발표 대회’와 ‘에세이 대회’로 나누어 진행됐다.발표 대회는 예선과 본선으로 치러졌으며, 본선은 예선을 통과한 4팀이 15분간 자신들이 준비한 주제를 PPT로 발표하는 방식으로 진행되었다. 발표 후에는 교수님들과 청중들의 질의에 응답하는 시간도 가졌다.에세이 대회는 참가자들의 지난 1년간의 인문대학 생활을 담은 수필과 시를 평가하는 대회였다. 대상은 졸업 수필을 작성한 김채은 학생(역사학과·16)과 ‘스물 둘에서, 스물 셋으로’ 시를 작성한 노호민(국제학부·18) 학생이 받았다.발표대회의 대상은 ‘그건 동그라미의 꿈일지 몰라’를 발표한 박강호 학생(교육학과·13학번)이 차지했다. 박강호 학생은 고도성장으로 발생한 한국사회의 문제점을 과거 한반도의 인문학적 특성으로 치유할 수 있는 방향을 제시했다는 점에서 평가단에게 높은 점수를 받았다.박강호 학생은 “이번 발표를 통해 경쟁으로 점철된 현대사회에서 이겨내기 위한 내 생각을 드러낼 수 있어 뿌듯했다. 부족한 발표였음에도 불구하고 공감해준 청중들에게 감사하다”고 말했다."
801,"미디어커뮤니케이션학과, ‘풂’ 학술제 진행","11월 5일 열린 미디어커뮤니케이션 ‘풂’ 학술제 현장영상 상영회가 진행 중인 모습신현지 학생회장과 대상 수상자 영상A팀 미디어커뮤니케이션학과는 11월 5일 광개토관 컨벤션B홀에서 ‘풂’ 학술제를 진행했다.이번 행사에는 미디어커뮤니케이션학과 재학생, 졸업생, 타 학과생, 교수진 등 110여 명이 참여했다.학술제의 주제는 ‘미디어커뮤니케이션학과 학생들의 이야기를 풀다’였다. 학술제에서는 영상A/B, 광고학회 ‘애드립’A/B, 광고, 기획, 저널 총 7개의 팀이 한 학기 동안 준비한 결과물을 발표했다.행사는 영상 상영 캠페인 소개 집행영상 상영 광고 포스터 및 영상 상영 저널 발표 시상식 순으로 진행됐다.영상 상영에서는 영상A/B팀 학생들이 직접 기획, 촬영, 편집한 10개의 영상이 상영됐다.캠페인 소개에서는 애드립A/B팀이 맞춤법과 종이 절약을 키워드로 진행했다. 이어진 집행영상 상영에서는 학술제를 집행한 기획팀의 영상이 선보였다.광고 포스터 및 영상상영에서는 광고팀이 만든 학술제 홍보 포스터와 광고영상을 발표했다. 포스터와 영상은 학술제 전에 학술제 온라인 페이지에 게시됐다.저널 발표에서는 저널팀이 직접 쓰고 디자인한 12편의 글을 담은 저널이 소개됐다. 저널은 책으로 제본하여 학술제 당일 참석자에게 배포했다.이번 학술제의 대상은 영상A팀에게 돌아갔으며 최우수상은 광고팀, 우수상은 저널팀이 받았다. 영상A팀은 ‘블루베리 스무디’, ‘하루의 끝, 그리고 시작’, ‘괴릴라 데이트 : 우건희편’, ‘어느날 갑자기’, ‘behind story 풂’ 총 5편의 영상을 상영하여 적지 않은 호응을 받았다.행사를 총괄한 미디어커뮤니케이션학과 학생회장 신현지(17학번) 학생은 “영상팀, 광고팀, 저널팀, 애드립, 기획팀까지 모든 준비를 학생들이 맡아 했다. 미디어커뮤니케이션학과를 알릴 수 있는 좋은 기회였다”고 말했다."
802,"학생생활상담소, 연계융합전공자를 위한 힐링 프로그램 진행","2019 대학혁신지원사업 ‘연계융합전공자를 위한 힐링 프로그램’ 포스터학생생활상담소는 11월 20일부터 12월 5일까지 연계융합전공자를 위한 힐링 프로그램을 진행한다.프로그램은 발표불안 집단상담 미술치료 집단상담 집단심리검사로 구성된다. 발표불안 집단상담은 11월 20일부터 22일까지 진행된다. 발표할 때의 긴장과 사회적 상황에서 느끼는 불안의 점검을 통해 발표 불안요인을 파악한다. 또한 1분 발표, 5분 발표, 실제 ppt 시연 등의 활동과 상호피드백을 통해 발표불안을 해소하고 자신감을 갖는 방법을 전달한다. 미술치료 집단상담은 11월 25일, 27일, 29일 진행된다. 상담은 그림을 활용해 자신의 특성과 심리에 대한 공감과 이해를 돕는다. 집단심리검사는 12월 2일부터 5일까지 진행된다. 성격유형검사, 다면성인성검사 등 6개의 학습유형검사 중 선택해서 진행 후 1:1 해석 상담을 받게 된다.프로그램에 참여하면 비교과 프로그램 인정 및 마일리지 점수가 부여된다. 연계융합전공자 뿐만 아니라 일반 재학생도 참여가 가능하다. 신청은 메일(score@sejong.ac.kr)이나 전화(02-3408-3336)로 할 수 있다. 상담소 방문(학생회관 310호)으로도 가능하다.자세한 내용은 학생생활상담소(02-3408-3336)에 문의하면 된다."
803,"세종대 비교과통합지원센터, 2019 비교과 프로그램 참여 후기 공모전 개최","프로그램 포스터학술정보원 비교과통합지원센터는 2019 비교과 프로그램 참여 후기 공모전을 개최한다.이번 행사는 학생들의 비교과 프로그램 참여 독려와 우수 후기 콘텐츠에 대한 시상을 위해 마련되었다. 공모 내용은 직접 참여한 비교과 프로그램 후기이다. 학기 중 참여한 다양한 비교과 프로그램 경험에 대해 자유롭게 작성하면 된다.공모 형식은 영상(최대 2분), 포스터 및 수기 형식 등 자유 형식이다.심사 기준은 주제 적합성, 독창성, 표현성 등이다. 비교과 프로그램을 참여하며 느낀점을 명확하게 제시하면 좋은 평가를 받을 수 있다. 시상은 5명에게 20만 원, 30명에게 10만 원씩 장학금을 수여한다.신청 자격은 세종대학교 정규학기 이내 2019년 2학기 재학생이어야 한다. 제출 기간은 11월 11일부터 11월 22일까지이다. 우수 후기 공모전에 참여한 모든 후기 콘텐츠는 두드림 후기 게시판에 등록된다. 수상한 학생은 12월 4일 오후 6시에 진행되는 공유회에 참석해야 한다.신청은 두드림 비교과통합관리시스템(http://do.sejong.ac.kr)을 통해 할 수 있다. 자세한 사항은 학술정보원 비교과통합지원센터(02-6935-2657)로 문의하면 된다."
804,"CCM 가수 주리, 애지헌에서 찬송 진행","CCM 가수 주리CCM 가수 주리는 지난 11월 6일, 9시 30분과 10시 30분에 애지헌에서 찬송을 진행하였다. 이날 찬송은 세종대의 수요예배 행사 일환으로 마련되었다.주리는 찬송가 “바다”, “주님께 감사드리라”, “하나님은 너를 만드신 분” 등을 찬송했다. 특히 “하나님은 너를 만드신 분”은 직접 피아노를 치며 찬송하여 학생들에게 따뜻한 분위기를 선사하였다.주리는 “인생에서 가장 중요한 것은 마음의 ‘쉼’이다. ‘쉼’은 앞으로 달려갈 힘을 준다. 채플 시간이 쉼의 시간이 되었으면 좋겠다”라고 말했다. 한편, 세종대학교의 애지헌 교회는 매주 수요일, 일요일에 예배를 진행한다."
805,"괌대학 Stephen Bednarzyk 교수, 세종대학교 오케스트라 수업 진행","Stephen Bednarzyk 교수괌대학(University of Guam)의 Stephen Bednarzyk교수는 1년간 세종대학교 오케스트라 지휘 수업을 진행한다.Stephen 교수는 2019년 2학기와 2020년 1학기동안 음악과 객원교수로 재직하며 음악과 학생들의 오케스트라 지휘와 피아노 문학 II를 가르친다.그가 진행하는 오케스트라 수업은 리듬과 템포에 대해 공부한다. 11월 28일 대양홀에서 공연할 관현악을 찾는 작업을 하며 일주일에 2시간씩 리허설을 진행한다. Stephen 교수는 University of South Carolina에서 박사학위를 받았으며 현재 괌 대학의 교수이자 괌 심포니 소사이어티 음악감독 겸 지휘자로 활동하고 있다. 또한 Mistislav Rostropovich, Robert Shaw, Gunther Schuller, Robert Spono 등의 대가들과 지휘자로서 협연하였다.Stephen 교수는 “캠퍼스 분위기도 좋고 음악과 교직원도 멋있고, 학생들도 모두 열심히 공부하는 것 같다. 지금은 새로운 언어를 배우고 서울구경을 즐기고 있다. 학기를 통해 미국과 한국의 대학이 뭐가 비슷하고 다른지 배울 수 있는 좋은 기회인 것 같다”고 말했다."
806,"호텔관광대학, ‘호주스타일 호텔리어 토크’ 행사 진행","인사말을 하고 있는 호주대사관 lan McConville 공관 차석패널 토크 중인 (왼쪽부터) 크리스 존스 총 지배인, 니콜라스 레이시 총 지배인, 사무엘 다비넷 총 지배인, 최충범 교수세종대학교 호텔관광대학은 11월 6일 광개토관 지하 2층 컨벤션 A 홀에서 호주대사관의 ‘호주 스타일 호텔리어 토크’ 행사를 진행했다. 이번 행사는 호텔 관계자를 초청해서 호텔의 전반적인 운영과 호텔의 인재상 등에 대해 알려주기 위해 마련됐다. 행사에는 학부생들을 위주로 약 200여 명이 참석했다.행사는 호주대사관 lan McConvile 공관 차석의 인사말을 시작으로 세종대 호텔관광대학 이희찬 학장의 인사말, 최충범 교수가 진행한 패널 토크, 질의응답 순으로 진행됐다.패널 토크에는 코트야드 서울 남대문 호텔의 크리스 존스 총 지배인, 그랜드 하얏트 인천 호텔의 니콜라스 레이시 총 지배인, 파크 하얏트 서울 호텔의 사무엘 다비넷 총 지배인이 참여했다.패널 토크는 ‘4차 산업혁명 시대를 선도하기 위한 호텔산업의 대응 전략‘이라는 주제로 진행되었으며, 토론과 함께 청중의 질문도 받았다. 세 명의 패널은 “호텔산업은 매일 어떤 일이 발생할지 모르고 여러 사람을 만날 수 있는 역동적이고 흥미로운 산업이다. 이 산업에 종사할 많은 학생이 좋은 경험을 하길 바란다”라고 말했다.행사에 참여한 홍사희(호텔관광경영학과·16) 학생은 “호텔산업에 관심이 많다. 이번 행사는 아주 흥미로운 주제였다. 호스피탈리티를 제공하는 호텔리어가 된다는 것이 어떤 의미인지를 알려주어 많은 자극을 받았다“라고 말했다.이번 행사는 세종대학교 LINC+ 호스피탈리티 기술 경영 트랙도 함께 주관하였다."
807,"세종대 캠퍼스타운, 지역문화축제 ‘광진타운, 함께하세종’ 진행","세종대 캠퍼스타운 김영욱 지원센터장이 축사를 하고 있다. ‘광진타운, 함께하세종’의 부스 운영 모습세종대 캠퍼스타운은 10월 29일부터 30일까지 이틀간 지역문화축제 ‘광진타운, 함께하세종’을 진행했다.‘광진타운, 함께하세종’은 대학과 지역이 함께 만들어가는 캠퍼스타운을 조성하기 위해 마련됐다.이번 지역문화축제는 세종인과 지역인들의 화합을 통한 화기애애한 분위기에서 마무리되었다.   ‘광진타운, 함께하세종’은 29일 광진광장에서 열렸으며, 재학생과 일반인 등 500여 명이 참여했다. 행사는 개막사, 축사, 시상식, 세종대 동아리 공연, 지역문화공연 순으로 진행됐다. 개막사는 세종대 캠퍼스타운 김영욱 지원센터장(건축학과 교수)이 맡았다. 이어 김선갑 광진구청장, 배덕효 세종대 총장, 고양석 광진구의회 의장이 축사를 했다.시상식은 9월 30일 진행된 Sejong Jump 창업경진대회의 우수팀을 대상으로 진행됐다. 대상은 메타몰프 김명각 대표에게 돌아갔으며 최우수상은 셀핀 박창영 대표, 우수상은 보바 양세영 대표와 로열박스 장유서 대표가 받았다.이날 축제에는 창업, 체험, 함께, 취업 테마로 20개의 부스를 운영하여 청년들의 창업 마인드를 고취하기도 했다. 장항준 영화감독이 특강을 진행하고 있다.‘타운 CEO, 타운 Life’ 포럼은 30일 세종대 대양AI센터에서 진행되었으며, 60여 명이 참여했다. 포럼에서는 현직자 3명의 특강이 진행됐다.특강은 매일유업 소선중 마케팅 팀장의 ‘어떤 아이템, 컨셉이 좋은가?’, ㈜콜버스 박병종 대표의 ‘시장에서 살아남는 노하우란?’, 장항준 영화감독의 ‘나만의 콘텐츠/아이템으로 승부하라–창작이 사소한 이유’로 구성됐다.특강을 들은 김해인(신문방송학과·16) 학생은 “마케팅을 할 때 어떤 콘셉트와 아이템을 이용할 수 있을지에 대해 사례를 통해 알게 되어 좋았다. 강연자들의 실무 이야기도 많은 도움이 되었다”고 말했다."
808,"대양휴머니티칼리지, 융합글쓰기 특강 개최","융합글쓰기 특강 포스터대양휴머니티칼리지는 11월 20일 광개토관 109호에서 융합글쓰기 특강을 개최한다.이번 특강은 융합적 글쓰기에 쉽게 접근할 수 있는 기회를 제공하고 창의적인 글쓰기를 위한 기초를 배양하기 위해 마련됐다.특강은 단국대 의과대학 서민 교수가 맡는다. 서민 교수는 기생충학자이자 『서민적 글쓰기』, 『서민 독서』를 집필한 칼럼니스트다.특강의 주제는 ‘대학생을 위한 융합글쓰기’이다. 서민 교수는 융복합시대에 의사소통의 중요한 영역을 담당하고 있는 융합글쓰기를 어떻게 할 수 있는지에 대한 노하우를 실질적으로 전달한다.  특강 신청은 100명으로 제한하며, 선착순으로 마감한다. 참가자에게는 도서 『스타트업 글쓰기』가 제공되며, 세종대 두드림의 비교과 마일리지 50점이 부여된다.특강은 세종대 재학생이면 누구나 들을 수 있다. 신청은 세종대 두드림(http://do.sejong.ac.kr)에서 가능하다.자세한 내용은 대양휴머니티칼리지 글쓰기센터(02-6935-2423)로 문의하면 된다."
809,전자정보공학대학·호텔관광대학 연합 경진대회 성황리에 마무리,"(왼쪽부터) 호텔관광경영학과 오성연, 박채연, 현재국 학생이 대상을 수상했다.전자정보공학대학·호텔관광대학은 지난 11월 5일 광개토관 컨벤션 C홀에서 연합 경진대회를 개최했다.이번 대회는 청중평가단과 교수진 등 110여 명이 참석하여 성황리에 마무리되었다.대회의 주제는 ‘나만의 브랜드 디자인’이었다.대회는 예선과 본선으로 진행되었다. 예선은 22개 팀이 참석했으며, 본선에는 8팀이 진출했다. 본선에 불참한 1팀을 제외한 7팀은 소주제인 ‘나만의 새로운 브랜드 창조’, ‘기존 브랜드를 융합한 나만의 브랜드 창조’ 중에서 한 가지를 선택해 발표했다.대상은 사색공방 팀이 차지했다. 사색공방 팀은 ‘콜키지 전문 브랜드’에 대해 발표했다. 사색공방 팀은 발표에서 1인 콜키지 전문 브랜드 사색공방(思索工房)은 술을 마시며 작업할 수 있는 공간이라는 점을 강조했다. 또한 개인의 성향에 맞추어 개방형 책상과 폐쇄형 책상을 구비하고 vip들을 위한 술 보관 및 안주 제공 서비스를 제공한다는 마케팅 전략을 제시해 평가단에게 좋은 평가를 받았다.  대상을 수상한 오성연 학생은 “많은 사람들 앞이라 긴장했다. 발표 준비를 위해 팀원들과 밤을 많이 샜는데 좋은 성과를 얻어 기쁘다”라고 말했다."
810,[포토뉴스] 세종대 컬리너리스쿨(SCIA) 고등학생 대상 체험수업을 진행하다,"김성국 교수가 직접 요리 시연을 하며 학생을 지도하고 있다.김성국 교수가 청가재살과 밤 단호박 수프를 만드는 시연을 하고 있다.김성국 교수의 청가재살학생들이 요리 실습을 하고 있다.김성국 교수(가운데)와 학생들이 직접 만든 청가재살을 들고 기념촬영을 하고 있다.김성국 교수(왼쪽)와 학생들이 각자 개성대로 플레이팅한 청가재살을 들고 기념촬영을 하고 있다.박병구 교수가 학생 지도를 하고 있다. 박병구 교수가 학생들의 실습을 돕고 있다.학생들이 직접 SCIA 프리미엄 단팥빵를 만들고 있다.완성된 SCIA 프리미엄 단팥빵 체험수업 완료 후 대경상업고등학교 학생들이 기념사진 촬영을 하고 있다. 세종대 컬리너리스쿨(SCIA, Sejong Culinary Institute of Asia)은 지난 10월 22일 고등학생을 상대로 체험 수업을 진행했다. 이날 학생들은 ‘청가재살과 밤 단호박 수프’ 또는 ‘SCIA 프리미엄 브레드’ 중 선택하여 직접 만들어 보는 수업에 참여 했다. 김성국 교수 (前 신라호텔 서양요리 총괄, 국제 기능 올림픽 기술위원, 대한민국 우수숙련기술인, 국가공인 조리기능장)가 직접 청가재살과 밤 단호박 수프 요리를 시연했고 학생들은 직접 만들어보는 시간을 가졌다. 박병구 교수 (前 롯데호텔 서울 제과 총 책임자, 평창 동계올림픽 베이커리 총 책임자)는 SCIA 프리미엄브레드 베이킹을 지도했고 학생들은 직접 만들어보며 반죽의 노하우 등을 배우는 뜻깊은 시간을 가졌다."
811,"세종대 교수학습개발센터, ‘2019-2 대학생 학습윤리 특강’ 진행","‘2019-2 대학생 학습윤리 특강’ 배너세종대 교수학습개발센터는 12월 31일까지 온라인 ‘2019-2 대학생 학습윤리 특강’을 진행한다.이번 프로그램은 대학에서 학문을 탐구할 때 요구되는 학습윤리를 다룬다. 프로그램은 협동 학습 시 무임승차와 과제물 불법 구매, 시험 시 부정행위 등을 예방하기 위한 윤리 개념과 대처 방안들로 구성된다.프로그램은 1시간 분량의 온라인 강의이며, 전체 학습 분량의 90% 이상을 수강해야 이수할 수 있다.프로그램을 이수한 자는 세종대 두드림에서 제공하는 비교과 마일리지 50점이 부여된다. 비교과 마일리지 제도는 올해부터 신설됐으며, 누적 점수 상위 학생들에게는 교내 장학금이 지급된다.신청 기간은 12월 31일까지이다. 프로그램 신청은 세종대 두드림을 통해서만 할 수 있다. 자세한 내용은 교수학습개발센터로 문의하면 된다."
812,"취업지원과, VR 면접 체험 학기 중 상시 운영","VR 면접 체험 포스터취업지원과는 지금까지 기간제로 실시하던 VR 면접 체험을 상시로 운영한다. 상시 운영은 학생들의 불편함 해소와 면접의 실전 경험을 쌓아주기 위해서이다. VR 면접 체험은 전현직자 출신의 모의 면접관이 10개 기업과 13개 직무에 맞추어 실전처럼 질문해 주는 가상현실이다. 면접 분위기를 체험하고 답변을 연습할 수 있다.  VR 면접 체험은 대학일자리사업단 내 VR 면접체험실에서 진행된다. 편안한 시간에 언제든지 방문할 수 있다. VR 면접 소요시간은 15~20분이다. 일시는 본인이 희망하는 요일과 시간을 사전예약하면 된다. 신청은 우선, 유드림 전문가 상담 신청 후 예약시간에 방문하면 된다. 전화로 문의할 경우 당일 예약과 사전예약이 가능하다. 예약 및 기타 사항은 대학일자리사업단(02-3408-4399)으로 문의하면 된다."
813,[포토뉴스] 세종대 컬리너리스쿨(SCIA) 프렌치 다이닝 첫 수업을 진행하다,"박효남 교수가 프랑스 전체요리를 직접 시연하고 있다. 박효남 교수가 요리 재료에 대해 설명하고 있다.완성된 The Season Halibut Ceviche 요리완성된 Mille Feuilleof Marinated Salmon Croissant and  Anchovies in Extra Virgin Olive Oil 요리완성된 Escargots Bourguignon 요리세종대 컬리너리스쿨(SCIA, Sejong Culinary Institute of Asia)은 지난 10월 22일 프렌치 다이닝 정규 수업을 진행했다. 이날 수업은 프랑스 전체요리를 만드는 시간이었다. 박효남 교수 (現) 세종호텔 전무, 국가공인 요리 명장 (前) 힐튼호텔 조리 전무가 직접 요리를 시연했고 수강생들은 직접 만들어보며 종합적으로 음식에 대한 이해도를 높이는 실습이 되었다.=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*=*다가오는 11월, 교직원 대상으로 SCIA의 4개의 특별과정이 열립니다. 양식과정인 SCIA 총괄 디렉터 김성국 교수의 “클래식에 누벨을 더한 오뜨 퀴진 클래스”, “박효남 명장의 프렌치 다이닝”이 열려 특급호텔 서양요리를 다양하게 배울 수 있습니다. 또한 전) 롯데호텔 제과 총책임자셨던 박병구 교수의 “제빵의 기본 및 델리빵 마스터 클래스” 과정이 열려 평소 베이킹에 관심있던 분께 파티시에가 되볼 수 있는 좋은 기회입니다. 전) 인터컨티넨탈 수석 소믈리에였던 엄경자 교수에게 다양한 와인을 배우며 소믈리에가 되 볼수 있는 “와인과 소믈리에” 과정이 있습니다. 자세한 내용은 아래와 같습니다.본 과정은 교직원 대상 특별과정으로 40% 할인되는 파격 혜택을 드립니다. 관심 있는 분들은 세종 컬리너리 스쿨 02-6935-2690~2691로 편하게 연락 주시기 바랍니다. 감사합니다"
814,"세종대 호텔관광대, ‘호관 大 파티’ 개최","‘호관 大 파티’ 포스터(왼쪽부터 ‘푸드위크’, ‘카지노’, ‘호텔리아’)세종대학교 호텔관광대는 오는 11월 12일부터 15일까지 광개토관 5층에서 ‘호관 大 파티‘를 개최한다.이번 축제는 매 학기 진행되는 세종대 호텔관광대의 특별 행사이다. 이번 축제는 재학생들로 하여금 전공에 대한 흥미와 역량을 고취하고 참가자들은 학업의 스트레스를 해소할 수 있을 것으로 기대된다.행사는 호텔리아(Hotelia) 푸드위크(Food Week) 카지노(Casino)로 구성된다.‘호텔리아’에서는 호텔관광대의 학생들이 직접 실제 호텔 연회장을 연출하여 요리와 곁들인 다양한 종류의 칵테일이 제공될 예정이다. 행사 장소는 광개토관 5층에 있는 카페 514이다.‘푸드 페스티벌’에서는 호텔관광대의 학생들이 각 나라 전통 요리법에 맞추어 직접 메뉴 구성부터 플레이팅까지 선보일 예정이다. 행사 장소는 광개토관 515호이다.‘카지노’는 호텔관광대의 학생들이 딜러가 되어 진행된다. 실제 카지노에서 이뤄지는 블랙잭, 바카라, 룰렛을 즐길 수 있으며, 게임을 통해 획득한 칩 개수에 따라 다양한 상품과 교환할 수 있다. 행사는 5층 카지노 실습장에서 진행된다.이번 축제를 준비하는 김서원 학생(호텔관광경영학과·15학번)은 “신입생부터 높은 학년 학생 모두 같이 열심히 준비한 행사다. 준비한 만큼 좋은 분위기의 축제를 약속하겠다”라고 말했다."
815,"세종대학교 경영대학, 제1회 경영대학 경시대회 성공적 개최","경영대학 상상 경시대회 단체사진세종대학교 경영대학은 지난 11월 4일 학생회관 대공연장에서 제1회 상상(狀商) 경시대회를 성공적으로 개최했다.이번 대회는 경영대학 학생만 참여할 수 있었던 이전의 대회와 다르게 세종대학교 전체 학생을 대상으로 진행된 경영대학의 첫 번째 경시대회였다.대회는 예선과 본선으로 진행되었다. 예선은 총 15팀이 참가하였으며 예선을 거쳐 10팀이 본선에 진출했다. 다양한 학과로 구성된 본선 진출자들은 ‘AI시대, 우리의 소비는 어떻게 바뀌었나?’를 주제로 열띤 경쟁을 벌였다.1등은 정현호(경영학과‧14)학생이 수상했다. 정현호 학생은 ‘AI의 발전으로 인한 유튜브 이용자의 행동 변화’에 대해 발표했다.정현호 학생은 유튜브 사례를 통해 AI가 인간을 수동적으로 변화시키며 인간은 AI가 원하는 대로 행동할 수 있다는 점을 제시해 높은 점수를 얻었다. 정현호 학생은 “AI의 부정적인 측면을 주제로 정한 것이 좋은 반응을 얻은 것 같다. 나름대로 열심히 준비했다. 1등을 차지해 매우 기쁘다”라고 말했다."
816,"대학일자리사업단, 11월 SJ JOB 취업 프로그램 진행","11월 SJ JOBS 취업 프로그램 포스터대학일자리사업단은 11월 13일과 20일 이틀간 학생회관 305호에서 SJ JOBS 취업 프로그램을 진행한다.  이번 프로그램은 학생들의 취업 활동을 지원하기 위해 마련됐다. 프로그램은 면접 특강과 서류 특강으로 구성된다. 면접 특강은 11월 13일에 진행된다. 면접 특강은 면접프로세스를 공유하며 면접 유형에 따른 이해와 문제 예시 및 답변 법을 알려준다. 필수 질문 답변 작성 및 피드백을 진행한다. 서류 특강은 11월 20일에 진행된다. 서류 특강은 기업에서 평가하는 역량을 공유한다. 자기소개서 질문의 구성 및 질문의 의도를 이해시킨다. 직업기초능력 기반 질문과 답변 작성법을 배운다.대상은 세종대학교 재학생과 졸업생이다.참여하면, 개별 1:1 첨삭 및 모의 면접 우선권을 부여받게 된다.특강 시간은 15시부터 16시이다.신청은 유드림 사이트에서 프로그램별 개별 신청하면 된다. 자세한 내용은 왕정민 취업지원관(02-6935-2496)으로 문의하면 된다."
