,제목,내용
10,[관광컨벤션학과] 나다현·화예림 학생 2030엑스포 대학생 캠퍼스 홍보단 최우수상 수상,"관광컨벤션학과 나다현·화예림(18학번) 학생이 7월 14일 개최된 ‘2030부산세계박람회 대학생 캠퍼스 홍보단’ 활동 시상식에서 가장 활동이 우수한 팀에 주는 최우수상을 수상했다. ‘2030부산세계박람회 대학생 캠퍼스 홍보단’은 지역대학을 대상으로 엑스포 유치 홍보를 위해 지난해 10월 부산지역 11개 대학에서 16개 팀을 이뤄 참가한 프로젝트로, 지난 2월부터 홍보계획을 수립하고 3월부터 5월까지 각 소속 대학에서 엑스포 홍보활동을 다양하게 펼쳤다. 부산대팀은 교내 전 단과대학 대상 릴레이 월드엑스포 행사와 함께 캠페인 과정에서 받은 유치응원 포스트잇 1,870개를 모아 2030부산세계박람회 홍보 축전물을 만들었으며, 부산시 소통캐릭터 부기와 부산대 마스코트 산지니를 활용한 인스타툰·숏폼을 제작해 엑스포 홍보에 큰 성과를 거뒀다. 최우수팀 부산대 학생들에게는 500만 원의 상금이 전달됐으며, 향후 국제박람회기구(BIE)실사단의 부산 방문 기간 중 주요 행사 참여 및 해외홍보단 활동 참여 등의 기회가 주어진다."
11,[바이오소재과학과] 진유정 학생 SCI급 논문 6편 등 우수 연구실적 인정받아 한국실험동물학회 실험동물연구장학생 선정,"바이오소재과학과 석사과정 진유정(21학번, 사진) 학생이 7월 20일부터 22일까지 3일간 제주국제컨벤션센터(ICC)에서 개최된 ‘2022 KALAS International Symposium’에서 ‘실험동물연구장학생’으로 선정됐다. 한국실험동물학회는 학생 회원 중 학회가 발행하는 ESCI에 등록된 학술지 『Laboratory Animals Research(LAR)』에 주저자로 논문을 게재하고, 연구실적이 우수한 대학원생을 장학생으로 선정해 지원하고 있다. 진유정 학생은 지금까지 SCI급 논문 6편과 KCI 논문 2편을 발표해 연구활동의 우수성을 인정받았다. 진유정 학생은 부산대 BK21 FOUR(실버질환맞춤형 바이오소재인력양성) 사업팀의 일원으로, 미세플라스틱이 포유동물의 호흡기질환에 미치는 영향을 평가하기 위한 연구를 주도적으로 수행하고 있으며, 다양한 바이오소재의 효능평가와 작용기전 연구에 참여하고 있다"
12,"부산대, 「인문사회학술연구교수 A유형」 26개 과제 선정…전국 대학 1위","부산대가 한국연구재단이 지원하는 2022년도 인문사회분야 학술연구지원사업인 ‘학문후속세대지원사업’의 「인문사회학술연구교수 A유형」에서 총 349개 선정 과제 중 가장 많은 26개 과제가 선정돼 국내 대학 1위를 기록했다. 전국 86개 기관이 지원한 올해 「인문사회학술연구교수 A유형」사업에는 부산대가 26개 과제에 선정돼 최다 1위로 선정됐으며, 이어 경북대(16개), 서울대(15개), 고려대(14개) 등의 대학들이 뒤를 따랐다. 선정된 과제는 7월부터 향후 5년(2+3년)간 연간 4천만 원씩 총 2억 원을 지원받는다. 「인문사회학술연구교수 A유형」은 한국연구재단이 인문사회분야 학문후속세대 연구자들이 단절 없는 연구활동을 할 수 있는 연구안전망을 구축해 혁신성장의 근간인 학술연구의 토대를 강화하고자 추진되고 있는 사업으로, 국내외 대학 박사학위 이상 소지자를 대상으로 5년간 연구를 지원한다. 석사학위 이상 소지자를 대상으로 1년간 진행하는 「인문사회학술연구교수 B유형」은 현재 선정 절차를 별도로 진행 중이다. 올해 최다 26개 과제를 수행하게 된 부산대 「인문사회학술연구교수 A유형」에는 총 52억 원이 투입될 예정이다. 부산대는 현대 과학교육사, 중국문학, 서양미학, 일본문학, 블록체인 관광사업, 지속가능경영, 사회보장법, 시네-플랫폼 연구, 코로나19의 정동적 동역학, 숭고미학 관점의 한국무용 등 다양한 분야의 과제 연구를 진행한다"
13,「초저온 전자현미경(Cryo-EM) 분석센터」 개소 70억 원 투입…첨단 의생명과학 선도,"주춤하던 코로나19가 재확산세로 돌아서며 최근 다시 경각심을 높이고 있는 가운데, 부산대가 양산캠퍼스에 코로나19 바이러스의 돌기 단백질 구조 규명 같은 다양한 의생명과학 연구를 선도할 「초저온 전자현미경(Cryo-EM, 크라이오 이엠) 분석센터」를 국립대 최초로 개소해 큰 관심과 기대를 모으고 있다. 부산대는 대학 자체 예산 및 교육부 지원 등 총 70억 원 이상을 투입해 최첨단 연구 장비를 갖춘 「Cryo-EM 분석센터」 구축을 완료하고, 8월 4일 오후 3시 양산캠퍼스 첨단의생명융합센터 412호 대강당에서 개소식을 개최한다. 이번에 문을 여는 「Cryo-EM 분석센터」는 최첨단 300kV(킬로볼트) Cryo-TEM 장비를 필두로, 120(kV) Bio-TEM 장비 및 Cryo-FIB를 비롯한 보조 분석 장비들을 구축하고 있어 시료 전처리, 관찰, 고해상 영상 데이터 수집 및 전산처리 등을 모두 수행할 수 있는 전문 분석센터다. 부산대는 이곳의 최첨단 연구장비 인프라를 통해 향후 생체 및 합성 물질의 구조분석 등으로 국내 의생명과학 분야의 산학연 공동연구를 주도할 것으로 기대하고 있다. Cryo-EM 기술을 활용한 전문 분석센터는 국내에서는 한국기초과학지원연구원(KBSI), 기초과학연구원(IBS), 서울대학교, 포항공과대학교(POSTECH), 한국과학기술원(KAIST)에서 운영 중이며, 국립대로는 부산대가 처음 구축하는 것이다.전자현미경(EM, Electron Microscope)은 전자빔을 광원으로 하는 현미경 장비로 가시광선 빛이 광원인 일반 광학현미경에 비해 수천 배 이상의 높은 해상도를 구현해 원자단위의 영상분석이 가능하다. 나아가, 초저온 전자현미경(Cryo-EM) 기술은 단백질·바이러스·세포 등의 시료를 극저온(-196℃)으로 동결시켜 투과전자현미경(TEM)으로 관찰해 원자 수준의 3차원 구조를 분석하는 최첨단 분석기술로, 영국 의학연구위원회(MRC)의 리처드 헨더슨(Richard Henderson) 교수 등이 이를 활용한 연구로 2017년 노벨화학상을 수상했다. 이후 코로나19 바이러스의 돌기 단백질 구조 및 두창바이러스 껍질 단백질 구조 규명 등 다양한 의생명과학 연구에 접목돼, 각종 감염병에 대한 진단기술, 신약 및 백신 개발 등 우수한 연구성과 도출로 주목받고 있다. 또한 초저온 전자현미경(Cryo-EM)은 단백질의 원자구조 연구, 세포 내 구조물의 고해상 구조분석 연구, 유무기 하이브리드(hybrid) 물질 및 나노 입자의 구조분석 연구 등 생명과학, 의·약학, 생명공학, 환경공학, 농수산학, 재료공학 등 다양한 첨단 연구에 활용될 수 있다. 암과 같은 난치병의 진단법과 치료제 개발 연구를 통해 구조생물학계 및 의학계의 최첨단 연구를 활성화하고, 학제간 최첨단 융합 연구 촉진에도 도움을 줄 것으로 기대된다. 차정인 총장은 “Cryo-EM(크라이오 이엠) 기술은 단백질의 원자구조를 분석해 생명체의 분자기작을 이해할 수 있게 하는 매우 중요한 연구기술”이라며 “이러한 연구를 위해서는 고가의 첨단 연구장비의 활용이 필수적인데, 국가적으로 최첨단 Cryo-EM(크라이오 이엠) 인프라가 부족한 상황에서 부산대학교에 국내 최고 수준의 연구 장비들이 집약된 분석센터가 들어선 것은 매우 자랑스러운 일”이라고 소개했다. 이어 “최첨단 고가 분석장비를 갖춘 센터의 연구 인프라를 바탕으로 부산대 양산캠퍼스는 동남권 의생명특화단지 조성의 꿈에 한 발짝 더 다가서게 됐다”며 “이 같은 첨단 고가의 연구 장비들이 갖춰지는 것은 고급 연구인력과 우수 학생들의 수도권 유출을 방지하고 국가 대형연구과제 유치에 일조하여 부산대와 영남권 연구개발 역량을 높일 수 있을 것으로 기대한다”고 말했다. 장경립 공동실험실습관장(미생물학과 교수)은 “향후 부산대는 「Cryo-EM 분석센터」를 학내 공동연구는 물론 범국가적인 다학제 공동연구 수행과 분석지원 서비스 제공 등에 활용해 의생명과학 분야의 국가 과학기술 역량을 제고할 계획”이라고 밝혔다."
14,[사회대] 천불정사 주지 스님에 감사패 전달 16년간 1.6억 원 지원…47명 고시 합격 등 인재 양성 기여,"사회과학대학(학장 이재식·심리학과 교수)은 지역 대표 사찰인 한국불교 태고종 천불정사의 주지인 고담 스님에게 7월 25일 오전 교내 사회관 2층 행정대학원 최고관리자과정 강의실에서 부산대 각종 고시 준비생들을 위한 발전기금 및 숙식 지원 등에 대한 감사패를 전달하는 행사를 개최했다. 천불정사는 지난 2006년부터 부산대 고시생들을 위한 기숙사인 고담정을 운영했고, 16년간 78명의 신목정(각종 고시지원반) 학생들에게 숙식을 제공해 왔다. 지금까지 연간 1,000만 원씩 16년간 총 1억 6,000만 원을 부산대에 기탁했다. 물심양면의 이 같은 후원으로 부산대는 2006년 이후 행정고시 등 각종 고시에서 47명의 합격자를 배출하는 성과를 거뒀다. 이재식 사회과학대학장은 “천불정사 고담 스님께서 지난 16년간 한 해도 거르지 않고 꾸준히 출연해 주신 발전기금 및 고담정(기숙사) 지원에 대해 진심으로 감사드린다”며 “오랜 동안 변함없이 한결같은 마음으로 나눔과 지원을 아끼지 않으신 고담 주지스님의 정신을 오랫동안 소중히 기억하겠다”고 감사 인사를 전했다. 이에 고담 주지 스님은 “평소 사람을 최고의 재산으로 생각하며, 지역사회 구성원으로서 불교의 나눔정신을 적극 실천한다는 생각으로 여러 가지 방법으로 지원하고 있다”며 “우리 지역 대표 대학인 부산대학교 사회과학대학(신목정)에서 우수하고 사회에 모범이 되는 국가인재를 많이 배출해 주시기를 바라는 기대로 기부하게 되었고, 그간의 출연뿐만 아니라 지속적인 지원을 위해 계속 고민하겠다”고 밝혔다."
15,[수소선박기술센터] 산자부 5년간 47억 원 지원 '선박용 액체수소 화물창 개발 사업' 수주,"수소선박기술센터(센터장 이제명·조선해양공학과 교수)는 산업통상자원부의 ‘2022년 소재부품기술개발사업’에서 ‘선박용 액체수소 화물창 개발 사업’을 수주해 5년간 47억 원을 지원받게 됐다. 해외에서 수입해 오는 액체수소는 수소경제에서 매우 중요한 영역이며, 액체수소운송선 개발은 조선해양 산업계의 미래 시장 선점을 위한 숙원사업이다. 이번 사업은 액체수소운송선의 핵심인 화물창 개발을 위해 산업부가 5년간 총 197억 원을 투입하는 3개의 세부과제로 구성된 컨소시엄 사업으로, 부산대를 비롯해 우리나라 조선해양 전후방 산업계를 대표하는 기업 및 연구기관들이 참여한다. 부산대 수소선박기술센터는 가장 중요한 분야인 단열소재 개발과 화물창 실증을 담당하는 세부과제 주관기관으로서, 한국원자력연구원, 한국가스안전공사, 한국선급, 한국조선해양기자재연구원, 대우조선해양, 엔케이, 독일 Karlsruhe Institute of Technology, 독일 Movena GmbH 등을 이끌게 된다. 또한, 화물창 개발과 병행한 국제표준 개발까지 담당하면서 차세대 기술 표준을 완성하는 역할도 수행한다. 수소선박기술센터는 수소연료선박 R&D 플랫폼 구축, 수소선박 건조, 자동차용 액체수소 탱크 개발, 액체수소 융합대학원 등 수소 관련 대형 국책사업을 잇달아 수주했으며, 이를 통해 연구개발 및 인력양성의 통합기반을 구축한 국내 유일 기관 수소 전문 연구기관이다. 이번 사업 수주까지 더해지면서 부산대가 액체수소기술 관련 기술경쟁력 우위를 견고히 하는 데 힘을 싣게 됐다. 이제명 센터장은 “조선해양산업 최고의 관심기술 분야에서, 기반구축, 인력양성, 기술개발 및 사업화로 이어지는 전체 단계를 완성한 차원에서 매우 의미 있는 사업 수주”라며 “액체수소 분야의 글로벌 기술 선도와 함께 힘들게 달성한 초격차를 유지하기 위한 노력을 기울이겠다”고 각오를 밝혔다."
16,故송금조 경암재단 이사장 2주기 추도식 개최 대학본부 앞 추도 공간 마련해 고인의 숭고한 뜻 기려,"부산대는 우리나라 교육·문화 발전에 크게 기여한 故 송금조(1923~2020) 경암교육문화재단 前 이사장의 2주기(7.21.)를 맞아 7월 21일 오전 대학본부 앞에서 추도식을 개최했다. 부산대는 이날 송금조 전 이사장의 동상(2004년 제막) 앞에 교직원과 학생 등 대학 구성원들이 참여할 수 있는 별도의 추도 공간을 마련해 고인의 숭고한 나눔의 정신과 큰 업적을 기리는 시간을 가졌다. 송금조 전 이사장은 지역발전과 교육문화 증진에 헌신한 향토사업가로, 2003년 부산대에 발전기금 305억 원을 기부약정해 양산캠퍼스 부지 마련 등 부산대 발전과 도약에 큰 도움을 줬다. 차정인 총장은 이날 2주기 추도사를 통해 “경암 선생님의 기업가로서의 개척정신과 교육 선각자로서의 살아생전 기여와 헌신은 우리 대학과 함께 생생히 살아 숨 쉬고 있다”며 “부산대는 경암 선생님의 큰 뜻과 나눔을 기반으로 우리나라 의생명 과학의 허브를 꿈꾸는 양산캠퍼스 시대를 열고 우수 인재들을 길러내 글로벌 명문대학으로 담대하게 도약해 나가겠다”고 추모했다."
17,부산대·서울대 연합 로봇팀 '타이디보이' 최대 국제 AI 로봇대회 '로보컵 2022' 준우승,"지난해 6월과 9월 국제 로봇대회에서 잇달아 우승하며 글로벌 1위를 차지했던 부산대·서울대 연합 로봇팀 ‘타이디보이(Tidyboy)’가 올해도 ‘로보컵(RoboCup) 2022’에서 우수한 성적을 기록했다. ‘타이디보이(Tidyboy)는 7월 10일부터 17일까지 코로나 팬데믹 후 처음으로 태국 방콕에서 오프라인으로 개최된 국제 인공지능(AI) 로봇대회인 ‘로보컵(RoboCup) 2022’에서 홈 서비스 부문 준우승을 차지했다. 세계에서 가장 오래되고 규모가 큰 대회인 ‘로보컵 2022’에는 올해 전 세계 45개국에서 총 3,000여 명 400여 개 팀이 로봇 축구, 홈 서비스, 산업 자동화, 재난 구호 등 다양한 부문에 참가했다. 타이디보이가 2위를 차지한 ‘홈 서비스’ 부문은 가정 환경에서 인간을 돕는 서비스 로봇이 사물과 환경을 지능적으로 인식하고, 사람과 음성과 몸짓으로 의사소통하며 실내 공간을 자율 주행하고 로봇팔로 물체를 조작하는 능력을 평가한다. 이를 위해서는 인공지능과 로봇공학 양쪽 모두의 우수한 기술력이 요구된다. 올해에는 총 22개 팀이 참가했다. 특히, 부산대는 대회 도중 로봇이 고장 나는 난관이 있었지만, 뛰어난 대처와 탁월한 실력으로 위기를 극복하며 세계 탑클래스 역량을 선보였다. 대회 이틀째에 로봇이 고장 난 한국팀이 첫날 탈락한 호주팀의 로봇을 빌려 경기 종료 전 무사히 세팅을 마치고 다시 참가해 세계 2위까지 오른 것이다. 타이디보이는 로봇 고장으로 인한 누적 점수 손해로 최종 우승을 차지하지는 못했지만, 빌린 로봇으로 결승까지 진출한 불굴의 의지와 그간 쌓아 온 뛰어난 실력으로 준우승 쾌거를 올렸다. 자유 시연으로 진행된 결승에서는 인간과의 의사소통 능력과 우수한 물체 정밀조작 능력을 한 치의 오차도 없이 완벽하게 선보여 관람객들과 대회 운영진의 박수갈채를 받기도 했다. ‘타이디보이(Tidyboy)’팀은 부산대·서울대가 연합해 만든 팀으로, 부산대 전기공학과 이승준 교수 연구실의 학생들과 서울대 컴퓨터공학부 장병탁 교수 연구실의 학생들로 구성돼 있다. 부산대에서는 송동운, 강태웅, 이재봉, 김준영, 김태양, 박진우, 신종호 등 총 7명의 학생들이 참가했으며, 서울대에서는 김현서, 유영재, 김민지, 김재인, 강제순, 송현지, 윤혜정 등 7명의 학생들이 함께했다."
18,[에너지신산업 부산대 사업단] 이동현 학생 디지털 혁신공유대학사업 COSS 서포터즈 대회 대상,"에너지신산업 부산대 사업단(단장 오진우·EES융합전공 주임교수) COSS(Convergence and Open Sharing System) 서포터즈에 참여하고 있는 기계공학부 이동현(19학번) 학생이 디지털 혁신공유대학사업단과 한국연구재단에서 주관하는 ‘디지털 혁신공유대학사업 COSS 서포터즈 워크숍’에서 진행된 ‘컨소시엄 홍보 컨텐츠 제작 경진대회’에서 대상을 수상했다. 전국 대학생들을 대상으로 치러진 이번 대회에서 이동현 학생은 에너지신산업 컨소시엄(부산대·고려대) 소속으로 마케팅전략 자료조사 및 발표자료 구성을 맡아, 책임감 있는 모습과 핵심적인 내용구성에 뛰어난 감각을 보여 타 대학 학생들에게 귀감이 됐다는 평을 받았다. 디지털 혁신공유대학사업은 지역·대학 간 교육역량 차이를 해소하기 위해 참여대학들의 인적·물적 자원을 상호 공유해 국가 수준의 핵심 인재 양성체계를 구축하고자 추진되고 있다. 사업의 효율적인 운영을 위해 컨소시엄을 8개 분야로 분류하는데, 이 중 부산대는 에너지신산업 컨소시엄에 선정돼 ‘2030 에너지신산업을 주도하는 창의 융합형 글로벌 인재 양성’을 비전으로 사업을 수행하고 있다. 2026학년도까지 80억 원 상당의 사업비를 지원받는다."
19,"APRU 회의 첫 참가한 부산대 세계 13개 명문대 교류 추진, 인류과제 해결 성명서 채택 '성과'","부산대가 최근 싱가포르에서 열린 아시아·태평양 대학들의 협의체인 ‘환태평양대학협회(APRU, Association of Pacific Rim Universities)’ 총장연례회의에 참가해 미국 UC 리버사이드, 싱가포르국립대, 홍콩대, 큐슈대 등 13개 해외 명문대학들과 교육·연구 분야 상생·발전을 위한 협력을 서로 추진키로 하고, 인류공동과제 해결을 위한 성명서를 채택하는 등 국제교류 활성화를 위한 큰 성과를 거뒀다. 차정인 총장은 7월 6일부터 9일까지 4일간 싱가포르 난양이공대학(Nanyang Technological University)에서 열린 「제26회 환태평양대학협회(APRU) 총장연례회의」에 처음 참가했다. 지난해 서울대, POSTECH, KAIST, 연세대, 고려대에 이어 국내 6번째로 APRU 정회원에 가입한 이후 첫 참석이다. APRU 국외 주요대학으로는 미국 UCLA, UC Berkeley 등 UC의 7개교, 캐나다 브리티시컬럼비아대, 일본 게이오대, 와세다대, 나고야대, 큐슈대, 싱가포르 국립대, 난양이공대, 중국 북경대, 칭화대, 홍콩대, 홍콩중문대, 호주 국립대, 시드니대 등이 가입돼 있다. 부산대는 이번 총장연례회의 행사에서 APRU 의장인 미국 UCLA 진 D. 블록 총장 등 전 세계 60개 회원대학 총장과 연구진 등 150여 명과 함께 ‘지속가능성과 기후변화’를 주제로 논의하고, 참여대학 간 국제 교육 및 공동연구 등 상호 교류와 협력 강화를 위한 협의를 개최했다. 특히, 부산대는 이번 APRU 총장연례회의에서 회원대학인 미국 UC 리버사이드, 싱가포르의 난양이공대 및 싱가포르국립대, 일본 큐슈대, 홍콩대와 홍콩중문대·홍콩과학기술대 등 13개 해외 명문대학과 학생교류 및 공동연구에 대한 국제협력을 강화하기로 합의하는 등 큰 성과를 거뒀다. 차정인 총장은 “특히 우리 부산대는 이번 첫 참가에서 UC 리버사이드, 싱가포르국립대, 홍콩과학기술대 등 7개 해외 주요대학과 신규 협약 체결에 합의해 국제교류의 계기를 새롭게 만들었다”며 “또한 기존 교류가 있어 왔던 큐슈대·홍콩대 등 6개 대학과는 더욱 활발한 교류 협력을 펼쳐나가기로 했다”고 전했다. 한편, APRU는 회원대학 총장 간 공동성명서 를 함께 채택하고, 글로벌 주요 대학들이 힘을 합쳐 세계 기후변화, 코로나19 등 전염병, 재난, 인종차별과 불평등 등 인류공동과제 해결에 기여하기로 했다. 공동성명서를 통해 APRU 회원대학 총장들은 “더 깨끗하고, 더 안전하고, 더 평등하고, 지속 가능하고, 번영하는 세상을 만드는 데 도움이 되도록 우리 캠퍼스의 막대한 장학금, 연구 및 혁신 등 지원을 아끼지 않을 것”이라며 “시대적 현안 해결에 대한 책임감을 갖고, 교육 및 평생 학습, 인재 개발, 과학적 발견, 기술 혁신 및 사회봉사에 대한 노력으로 다음 세대가 맞이할 더 나은 21세기를 구축하기 위해 최선을 다할 것”이라고 밝혔다. 내년도 「제27회 APRU 총장연례회의」는 2023년 6월에 홍콩에서 개최될 예정이다."
20,[네이처 인덱스] 거점 국립대 1위 종합대 7위 세계 순위 2계단 상승…'지구·환경' 국내 4위,"부산대는 세계적으로 저명한 자연과학 학술지인 『네이처(Nature)』가 발표하는 대학 및 연구기관의 연구 경쟁력 지표인 「네이처 인덱스 2022년 세계 교육기관 평가」에서 지난해에 이어 국내 거점 국립대 1위, 종합대 7위에 올랐다. 세계 순위는 지난해보다 2계단 상승한 432위를 기록했다. 「네이처 인덱스」는 2016년부터 세계적으로 우수한 학술지를 선정해 게재된 논문 저자의 소속기관, 공동저자의 기여도, 소속국가 등을 분석하고 점수를 매겨 세계 대학 500위까지 순위를 발표하고 있다. 한 해 동안 국제 유력 학술지 82개에 등재된 논문의 연구자와 공저자의 기여도 등을 종합적으로 산출해 평가하며, 평판도 등 다른 요소가 포함되지 않아 각 기관의 연구경쟁력을 측정할 수 있는 지표로 알려져 있다. 6월 16일 발표된 「2022년 네이처 인덱스」 평가는 지난 한 해 동안 발간된 학술지를 대상으로 산출된 자료로, 부산대는 국내 교육기관 중 거점 국립대학 1위, 과학기술특성화대학을 제외한 종합대 7위를 기록했다. 「네이처」가 올해 평가 발표한 전 세계 대학 중 연구 경쟁력 500위 안에는 우리나라의 경우 과학기술특성화대학을 포함해 서울대, KAIST, 포스텍, 연세대, 성균관대, 고려대, UNIST, 한양대, GIST, 이화여대가 순이었고, 다음으로 부산대의 뒤를 이어 경희대, 경북대, 중앙대, 서강대 등 총 15개 대학이 포함됐다. 세계 교육기관은 미국 하버드대학이 1위에 올랐고, 스탠퍼드대학, MIT, 중국과학원대학, 중국과학기술대학이 2~5위를 차지했다. 부산대는 특히 올해 연구 분야별 평가에서 ‘지구·환경’ 분야 연구 경쟁력이 국내 대학 전체의 4위로 평가됐고, 이 밖에도 화학 11위, 물리학 14위, 생명과학 19위 등을 각각 차지했다(과학기술특성화대학 포함). ※ 네이처 인덱스 전체 및 분야별 순위 검색 방법(검색 시 국가별 가능, sector=academic 으로 설정)https://www.natureindex.com/annual-tables/2022/institution/all/all/globa"
